MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA,sold_price_bin,total_bed_bath,sold_price_log,lot_acres_log,sold_price_category,zip,city,state_id,price_per_sqrt_ft,cv,maintenance_cost,volatility_risk,sold_price_risk,maintenance_risk,age_risk,weighted_score,final_risk,risk_category
21706522,823000.0,85750,-110.835458,32.313563,0.88,8234.81,2013,4,5.0,3431.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Other",66.0,"(727000.0, 900000.0]",9.0,13.620712694725295,0.6312717768418579,High,85750,Tucson,AZ,239.87175750510056,0.2476370394592814,8300.81,Medium,Medium,High,Low,2.0,Medium,3
21809076,805000.0,85750,-110.824352,32.285271,0.81,8560.0,2003,5,4.0,3582.0,3.0,"Desk, Dishwasher, Gas Range, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",2,"Carpet, Ceramic Tile",125.0,"(727000.0, 900000.0]",9.0,13.598598798635951,0.5933268452777344,High,85750,Tucson,AZ,224.73478503629258,0.2476370394592814,8685.0,Medium,Medium,High,Low,2.0,Medium,3
21614519,786620.0,85619,-110.754519,32.443022,0.37,9407.98,2005,4,3.0,2517.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Ceramic Tile, Wood",25.0,"(727000.0, 900000.0]",7.0,13.57550183580121,0.3148107398400335,High,85619,Mount Lemmon,AZ,312.52284465633693,0.19908187529047996,9432.98,Low,Medium,High,Low,1.5000000000000002,Medium,3
21811736,790000.0,85755,-110.978029,32.462145,0.67,1986.0,2018,3,4.0,2751.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless",0,"Carpet, Ceramic Tile, Natural Stone, Wood",194.0,"(727000.0, 900000.0]",7.0,13.579789490265188,0.5128236264286637,High,85755,Tucson,AZ,287.168302435478,0.23487108529113146,2180.0,Medium,Medium,Low,Low,1.8000000000000003,Medium,3
21515987,812000.0,85745,-111.074364,32.256525,3.73,7347.51,2004,4,3.0,3501.0,6.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Other",0.0,"(727000.0, 900000.0]",7.0,13.60725685067015,1.5539252025038417,High,85745,Tucson,AZ,231.93373321908027,0.27827454328546114,7347.51,High,Medium,Medium,Low,2.4000000000000004,Medium,3
21208319,799800.0,85716,-110.930668,32.231175,0.42,3374.56,1930,4,4.0,3737.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",0.0,"(727000.0, 900000.0]",8.0,13.59211822570665,0.3506568716131693,High,85716,Tucson,AZ,214.02194273481402,0.21424462821027795,3374.56,Low,Medium,Low,High,1.5000000000000002,Medium,3
21207060,802500.0,85755,-110.991883,32.463918,1.53,11193.87,2002,3,4.0,3478.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Ceramic Tile",130.0,"(727000.0, 900000.0]",7.0,13.595488380091451,0.9282193027394288,High,85755,Tucson,AZ,230.7360552041403,0.23487108529113146,11323.87,Medium,Medium,High,Low,2.0,Medium,3
21207777,748000.0,85739,-110.897203,32.529879,0.21,4947.58,2002,4,4.0,3481.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0,"Carpet, Ceramic Tile",140.0,"(727000.0, 900000.0]",8.0,13.525159593854116,0.1906203596086497,High,85739,Tucson,AZ,214.88078138465957,0.5515161133822905,5087.58,High,Medium,Medium,Low,2.4000000000000004,Medium,3
21700001,775000.0,85755,-110.967793,32.45928,1.71,9089.15,1995,3,4.0,3673.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Natural Stone",124.0,"(727000.0, 900000.0]",7.0,13.560619598657231,0.9969486348916096,High,85755,Tucson,AZ,210.99918322896815,0.23487108529113146,9213.15,Medium,Medium,High,Low,2.0,Medium,3
21724148,800000.0,85750,-110.867501,32.318443,1.08,9449.05,1990,4,4.0,4085.0,3.0,"Compactor, Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Black, Countertops: Marble",2,"Carpet, Ceramic Tile",43.0,"(727000.0, 900000.0]",8.0,13.592368256649284,0.7323678937132266,High,85750,Tucson,AZ,195.83843329253367,0.2476370394592814,9492.05,Medium,Medium,High,Low,2.0,Medium,3
21804939,813000.0,85745,-111.099973,32.246827,5.19,14632.0,2001,3,4.0,3609.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Tile, Microwave: microwave, Oven: oven",3,"Carpet, Mexican Tile",49.0,"(727000.0, 900000.0]",7.0,13.608487618541492,1.8229350866965048,High,85745,Tucson,AZ,225.2701579384871,0.27827454328546114,14681.0,High,Medium,High,Low,2.5000000000000004,High,1
21819297,809000.0,85718,-110.895057,32.289582,1.02,2814.9,2018,4,4.0,3689.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Countertops: quartz, Microwave: stainless",2,"Ceramic Tile, Natural Stone",25.0,"(727000.0, 900000.0]",8.0,13.603555432133808,0.7030975114131134,High,85718,Tucson,AZ,219.30062347519652,0.23009985797140417,2839.9,Low,Medium,Low,Low,1.3000000000000003,Low,2
21829863,800000.0,85745,-111.112463,32.268572,3.69,9610.67,2006,4,4.0,3810.0,3.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",2,Concrete,0.0796606151588631,"(727000.0, 900000.0]",8.0,13.592368256649284,1.545432582458188,High,85745,Tucson,AZ,209.9737532808399,0.27827454328546114,9610.749660615158,High,Medium,High,Low,2.5000000000000004,High,1
21902112,799500.0,85750,-110.819254,32.277765,0.68,6247.0,1986,5,5.0,4400.0,4.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Thermador, Oven: Thermador",1,"Mexican Tile, Wood",59.0,"(727000.0, 900000.0]",10.0,13.591743062037102,0.5187937934151676,High,85750,Tucson,AZ,181.70454545454547,0.2476370394592814,6306.0,Medium,Medium,Medium,High,2.1,Medium,3
21729258,809170.0,85755,-110.97769,32.459515,0.69,12000.0,2018,3,4.0,3360.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Wet Bar, Microwave: SS Appliance, Oven: SS Appliance",1,Other: TBD,194.0,"(727000.0, 900000.0]",7.0,13.603765545768978,0.5247285289349821,High,85755,Tucson,AZ,240.82440476190476,0.23487108529113146,12194.0,Medium,Medium,High,Low,2.0,Medium,3
21826766,832375.0,85755,-110.985688,32.463623,0.37,966.97,2018,3,4.0,2307.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In",1,"Carpet, Ceramic Tile",213.0,"(727000.0, 900000.0]",7.0,13.63203954079379,0.3148107398400335,High,85755,Tucson,AZ,360.8040745557,0.23487108529113146,1179.97,Medium,Medium,Low,Low,1.8000000000000003,Medium,3
21505063,790000.0,85719,-110.940104,32.230184,0.3,4249.0,1934,4,5.0,3277.0,1.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Ceramic Tile, Concrete",0.0,"(727000.0, 900000.0]",9.0,13.579789490265188,0.262364264467491,High,85719,Tucson,AZ,241.07415318889227,0.26205205380613655,4249.0,High,Medium,Low,High,2.5,High,1
21502777,825000.0,85750,-110.835536,32.314805,0.92,1954.2,2013,4,5.0,4334.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1,"Carpet, Ceramic Tile",66.0,"(727000.0, 900000.0]",9.0,13.623139877437296,0.6523251860396903,High,85750,Tucson,AZ,190.35532994923858,0.2476370394592814,2020.2,Medium,Medium,Low,Low,1.8000000000000003,Medium,3
21918237,820000.0,85755,-110.980046,32.425084,0.97,8676.23,1999,4,4.0,3488.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: travertine, Microwave: -, Oven: -",1,"Carpet, Natural Stone",89.0,"(727000.0, 900000.0]",8.0,13.617060838751888,0.6780335427498971,High,85755,Tucson,AZ,235.09174311926606,0.23487108529113146,8765.23,Medium,Medium,High,Low,2.0,Medium,3
21400420,790000.0,85749,-110.698735,32.245306,3.87,6538.0,1982,5,6.0,5315.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3,"Ceramic Tile, Concrete, Wood, Other",23.0,"(727000.0, 900000.0]",11.0,13.579789490265188,1.5830939370944983,High,85749,Tucson,AZ,148.6359360301035,0.29008670230429356,6561.0,High,Medium,Medium,High,2.6000000000000005,High,1
21413743,800000.0,85755,-110.975498,32.435648,1.86,7693.88,2006,4,4.0,3909.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood",100.0,"(727000.0, 900000.0]",8.0,13.592368256649284,1.0508216248317612,High,85755,Tucson,AZ,204.65592223074955,0.23487108529113146,7793.88,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21522262,809310.0,85755,-110.976076,32.45911,0.96,0.0,2015,3,4.0,3360.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,"Carpet, Ceramic Tile",167.0,"(727000.0, 900000.0]",7.0,13.603938547384503,0.6729444732424258,High,85755,Tucson,AZ,240.86607142857142,0.23487108529113146,167.0,Medium,Medium,Low,Low,1.8000000000000003,Medium,3
21901827,800000.0,85719,-110.937878,32.235241,0.18,2739.44,2018,4,3.0,2679.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Microwave: Bosch, Oven: Bosch",0,Concrete,0.0796606151588631,"(727000.0, 900000.0]",7.0,13.592368256649284,0.1655144384775733,High,85719,Tucson,AZ,298.6188876446435,0.26205205380613655,2739.519660615159,High,Medium,Low,Low,2.3000000000000003,Medium,3
21333888,812500.0,85739,-110.860817,32.544615,0.3,4387.28,2007,3,4.0,3738.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile, Wood",148.0,"(727000.0, 900000.0]",7.0,13.607872423954502,0.262364264467491,High,85739,Tucson,AZ,217.36222578919208,0.5515161133822905,4535.28,High,Medium,Low,Low,2.3000000000000003,Medium,3
21333643,825000.0,85739,-110.8602,32.548095,0.36,4833.34,2006,3,3.0,3526.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone, Wood",140.0,"(727000.0, 900000.0]",6.0,13.623139877437296,0.3074846997479606,High,85739,Tucson,AZ,233.97617697107205,0.5515161133822905,4973.34,High,Medium,Medium,Low,2.4000000000000004,Medium,3
21826564,815000.0,85718,-110.937203,32.33307,1.06,5944.5,1986,3,4.0,3274.0,3.0,"Dishwasher, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless",3,"Carpet, Natural Stone, Wood",0.1267528652000076,"(727000.0, 900000.0]",7.0,13.610944619216111,0.7227059828014898,High,85718,Tucson,AZ,248.9309712889432,0.23009985797140417,5944.6267528652,Low,Medium,Medium,High,1.6,Medium,3
21226223,775000.0,85749,-110.707305,32.248694,3.8,6481.0,1977,5,5.0,4915.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",18.0,"(727000.0, 900000.0]",10.0,13.560619598657231,1.5686159179138452,High,85749,Tucson,AZ,157.68056968463887,0.29008670230429356,6499.0,High,Medium,Medium,High,2.6000000000000005,High,1
21709163,750000.0,85737,-110.969827,32.395684,0.83,6508.0,2004,3,3.0,2486.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",2,"Carpet, Ceramic Tile",21.0,"(727000.0, 900000.0]",6.0,13.527829818844936,0.6043159668533296,High,85737,Tucson,AZ,301.6894609814964,0.17386405378090478,6529.0,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21719765,800000.0,85718,-110.908635,32.33437,0.8,5074.0,1970,4,4.0,4753.0,2.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",2,Mexican Tile,6.0,"(727000.0, 900000.0]",8.0,13.592368256649284,0.5877866649021191,High,85718,Tucson,AZ,168.31474857984432,0.23009985797140417,5080.0,Low,Medium,Medium,High,1.6,Medium,3
21806253,775000.0,85749,-110.728576,32.303289,3.28,3115.91,2016,3,4.0,4975.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Appliance Color: Stainless",1,Concrete,200.0,"(727000.0, 900000.0]",7.0,13.560619598657231,1.4539530095937054,High,85749,Tucson,AZ,155.7788944723618,0.29008670230429356,3315.91,High,Medium,Low,Low,2.3000000000000003,Medium,3
21806114,810000.0,85719,-110.940763,32.233632,0.23,7175.9,1938,7,7.0,3605.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Refrigerator, Countertops: Corion",4,"Carpet, Ceramic Tile, Wood",0.1110554485196261,"(727000.0, 900000.0]",14.0,13.60479076121576,0.2070141693843261,High,85719,Tucson,AZ,224.6879334257975,0.26205205380613655,7176.011055448519,High,Medium,Medium,High,2.6000000000000005,High,1
21826748,750000.0,85755,-110.98114,32.426278,1.19,10147.06,2002,5,4.0,4627.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Conrete/Stone",4,"Carpet, Concrete, Natural Stone",85.0,"(727000.0, 900000.0]",9.0,13.527829818844936,0.7839015438284094,High,85755,Tucson,AZ,162.09206829479143,0.23487108529113146,10232.06,Medium,Medium,High,Low,2.0,Medium,3
21702126,877170.0,85755,-110.977158,32.459429,0.6,2005.57,2004,3,4.0,3078.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0,Other,167.0,"(727000.0, 900000.0]",7.0,13.684457235243864,0.4700036292457356,High,85755,Tucson,AZ,284.9805068226121,0.23487108529113146,2172.5699999999997,Medium,High,Low,Low,2.1,Medium,3
21406635,770000.0,85750,-110.870445,32.315266,1.9,7338.0,1993,4,3.0,4390.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile",42.0,"(727000.0, 900000.0]",7.0,13.554147092530322,1.0647107369924282,High,85750,Tucson,AZ,175.3986332574032,0.2476370394592814,7380.0,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21332190,776500.0,85749,-110.738799,32.299728,3.34,5447.0,2003,4,5.0,3760.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Carpet, Mexican Tile",8.0,"(727000.0, 900000.0]",9.0,13.562553209400056,1.4678743481123135,High,85749,Tucson,AZ,206.5159574468085,0.29008670230429356,5455.0,High,Medium,Medium,Low,2.4000000000000004,Medium,3
21424876,800000.0,85750,-110.825387,32.319842,1.04,8284.0,1997,5,4.0,3729.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Natural Stone,122.0,"(727000.0, 900000.0]",9.0,13.592368256649284,0.712949807856125,High,85750,Tucson,AZ,214.5347278090641,0.2476370394592814,8406.0,Medium,Medium,High,Low,2.0,Medium,3
21430258,795000.0,85719,-110.943269,32.2424,0.34,7208.0,1935,3,4.0,3764.0,2.0,"Dishwasher, Freezer, Oven",2,"Ceramic Tile, Mexican Tile, Wood, Other",0.0,"(727000.0, 900000.0]",7.0,13.586098651497313,0.29266961396282,High,85719,Tucson,AZ,211.211477151966,0.26205205380613655,7208.0,High,Medium,Medium,High,2.6000000000000005,High,1
21505031,775000.0,85715,-110.855533,32.257938,1.02,5374.0,1948,3,5.0,4384.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",5,"Carpet, Concrete",48.0,"(727000.0, 900000.0]",8.0,13.560619598657231,0.7030975114131134,High,85715,Tucson,AZ,176.77919708029196,0.27190396342319195,5422.0,High,Medium,Medium,High,2.6000000000000005,High,1
21514621,780000.0,85718,-110.907145,32.326009,0.72,7784.0,2000,5,4.0,4208.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",0.0,"(727000.0, 900000.0]",9.0,13.567050480716237,0.5423242908253616,High,85718,Tucson,AZ,185.36121673003802,0.23009985797140417,7784.0,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21521402,810000.0,85715,-110.846786,32.26296,0.37,5962.37,1983,4,4.0,3758.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",4,"Ceramic Tile, Wood",48.0,"(727000.0, 900000.0]",8.0,13.60479076121576,0.3148107398400335,High,85715,Tucson,AZ,215.5401809473124,0.27190396342319195,6010.37,High,Medium,Medium,High,2.6000000000000005,High,1
21511383,750000.0,85755,-110.977706,32.437291,0.51,3787.69,2015,4,4.0,3673.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1,"Carpet, Ceramic Tile",100.0,"(727000.0, 900000.0]",8.0,13.527829818844936,0.412109650826833,High,85755,Tucson,AZ,204.19275796351755,0.23487108529113146,3887.69,Medium,Medium,Low,Low,1.8000000000000003,Medium,3
21608910,815500.0,85718,-110.900843,32.321354,0.45,6251.06,2001,3,4.0,3541.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",80.0,"(727000.0, 900000.0]",7.0,13.611557927284023,0.371563556432483,High,85718,Tucson,AZ,230.3021745269698,0.23009985797140417,6331.06,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21609574,795000.0,85750,-110.827678,32.320048,0.9,10862.77,2004,4,5.0,4621.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,"Concrete, Natural Stone",30.0,"(727000.0, 900000.0]",9.0,13.586098651497313,0.6418538861723948,High,85750,Tucson,AZ,172.04068383466782,0.2476370394592814,10892.77,Medium,Medium,High,Low,2.0,Medium,3
21612131,800000.0,85718,-110.912114,32.302594,1.47,5174.83,1986,3,3.0,2771.0,2.0,No Features Listed,4,Mexican Tile,194.0,"(727000.0, 900000.0]",6.0,13.592368256649284,0.904218150639886,High,85718,Tucson,AZ,288.704438830747,0.23009985797140417,5368.83,Low,Medium,Medium,High,1.6,Medium,3
21105732,780000.0,85750,-110.873564,32.32409,0.38,5058.0,1993,4,4.0,3784.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,Natural Stone,63.0,"(727000.0, 900000.0]",8.0,13.567050480716237,0.3220834991691133,High,85750,Tucson,AZ,206.1310782241015,0.2476370394592814,5121.0,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21024484,750000.0,85621,-110.90911,31.377973,8.0,4243.14,1990,4,4.0,5514.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Microwave, Oven",1,Other,0.0,"(727000.0, 900000.0]",8.0,13.527829818844936,2.19722457733622,High,85621,Nogales,AZ,136.01741022850925,0.17630341726586218,4243.14,Low,Medium,Low,Low,1.3000000000000003,Low,2
21222635,740000.0,85718,-110.950735,32.300747,1.36,7678.8,2002,5,5.0,4108.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,Mexican Tile,12.0,"(727000.0, 900000.0]",10.0,13.51440681653079,0.8586616190375187,High,85718,Tucson,AZ,180.1363193768257,0.23009985797140417,7690.8,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21225650,815000.0,85755,-110.970342,32.459098,1.9,7732.11,2003,4,5.0,3551.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",107.0,"(727000.0, 900000.0]",9.0,13.610944619216111,1.0647107369924282,High,85755,Tucson,AZ,229.51281329203042,0.23487108529113146,7839.11,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21302016,797000.0,85750,-110.823886,32.283931,1.28,6063.14,2003,4,4.0,3689.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3,Natural Stone,110.0,"(727000.0, 900000.0]",8.0,13.588611212476708,0.8241754429663495,High,85750,Tucson,AZ,216.0477094063432,0.2476370394592814,6173.14,Medium,Medium,Medium,Low,1.9000000000000001,Medium,3
21121847,765000.0,85750,-110.848583,32.319662,0.44,8560.09,2002,4,4.0,3867.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Natural Stone",116.0,"(727000.0, 900000.0]",8.0,13.54763241999736,0.3646431135879092,High,85750,Tucson,AZ,197.8277734678045,0.2476370394592814,8676.09,Medium,Medium,High,Low,2.0,Medium,3
21307351,805000.0,85750,-110.81094,32.289702,0.73,8634.84,2007,4,5.0,3894.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Concrete, Wood",0.0,"(727000.0, 900000.0]",9.0,13.598598798635951,0.5481214085096876,High,85750,Tucson,AZ,206.72829994863892,0.2476370394592814,8634.84,Medium,Medium,High,Low,2.0,Medium,3
21315482,815000.0,85718,-110.908872,32.333236,0.76,5069.0,1999,4,3.0,3308.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4,"Carpet, Mexican Tile",0.0,"(727000.0, 900000.0]",7.0,13.610944619216111,0.5653138090500605,High,85718,Tucson,AZ,246.37243047158404,0.23009985797140417,5069.0,Low,Medium,Medium,Low,1.4000000000000001,Low,2
21300691,820000.0,85750,-110.844403,32.286772,1.03,8542.5,1993,4,3.0,3551.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2,"Carpet, Ceramic Tile",75.0,"(727000.0, 900000.0]",7.0,13.617060838751888,0.708035793053696,High,85750,Tucson,AZ,230.92086736130668,0.2476370394592814,8617.5,Medium,Medium,High,Low,2.0,Medium,3
21623680,820000.0,85742,-111.014674,32.381802,1.39,1627.59,2017,4,4.0,3400.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1,"Carpet, Natural Stone",100.0,"(727000.0, 900000.0]",8.0,13.617060838751888,0.8712933659434192,High,85742,Tucson,AZ,241.1764705882353,0.18745881575170323,1727.59,Low,Medium,Low,Low,1.3000000000000003,Low,2
21720926,850000.0,85749,-110.793587,32.304482,1.33,8483.98,2000,3,3.0,3147.0,3.0,"Dishwasher, Garbage Disposal, Island, Refrigerator, Appliance Color: Stainless",4,Mexican Tile,62.0,"(727000.0, 900000.0]",6.0,13.652992804936396,0.8458682675776092,High,85749,Tucson,AZ,270.09850651414047,0.29008670230429356,8545.98,High,High,High,Low,2.8000000000000003,High,1
21726608,775000.0,85750,-110.838678,32.316746,0.47,9863.62,1988,3,5.0,3836.0,3.0,"Dishwasher, Electric Range, Garbage Disposal, Refrigerator, Countertops: Quartz, Microwave: SS, Oven: SS GE Cafe",1,"Carpet, Ceramic Tile",135.0,"(727000.0, 900000.0]",8.0,13.560619598657231,0.3852624007906449,High,85750,Tucson,AZ,202.03336809176224,0.2476370394592814,9998.62,Medium,Medium,High,Low,2.0,Medium,3
